borrower_id,age,monthly_income,loan_amount,interest_rate_annual,term_months,employment_length_years,employment_status,credit_score,dti_percent,num_late_payments,days_past_due,app_logins_30d,sms_open_rate,email_open_rate,whatsapp_opt_in,previous_restructuring,macro_unemployment,macro_inflation,region,last_contact_channel,last_contact_response,has_collateral,action_taken,default_60d,time_to_default_days,paid_within_30d
1567,68,19414.4,52225.31,31.68,34,20,Informal,571,32.92,1,4,11,0.516,0.23,0,1,2.78,5.39,Centro,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
1568,49,6850.42,33906.11,22.94,7,12,Desempleado,615,58.8,0,0,6,0.257,0.231,1,1,3.31,6.24,Centro,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
1569,65,9954.31,71366.83,30.77,38,13,Independiente,602,60.03,1,29,10,0.297,0.633,1,0,3.04,5.34,Sur,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,1
1570,69,16637.73,5000.0,32.82,7,11,Formal,697,70.94,1,19,4,0.148,0.194,1,1,2.87,4.19,Centro,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,1
1571,22,14400.99,58667.02,28.35,46,4,Formal,629,57.87,2,28,2,0.133,0.371,0,1,5.8,5.19,Oriente,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
1572,36,18431.16,90485.88,44.85,13,5,Independiente,714,63.3,1,6,5,0.477,0.308,1,0,2.5,2.49,Oriente,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,0
1573,56,7622.96,85998.58,38.0,22,5,Independiente,559,38.9,2,0,9,0.346,0.059,0,0,5.13,5.09,Oriente,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
1574,60,17142.77,59745.17,36.24,35,24,Independiente,637,37.74,0,8,11,0.138,0.053,1,1,2.76,5.4,Occidente,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
1575,25,21549.5,42457.98,33.35,41,12,Independiente,600,38.54,1,23,9,0.508,0.265,1,0,2.98,4.68,Norte,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
1576,34,17920.91,34104.94,40.34,21,11,Informal,554,35.0,1,10,2,0.585,0.0,0,1,2.96,5.89,Oriente,Email,No_Contactado,1,Email_Recordatorio,0,120.0,0
1577,46,15834.67,42426.86,17.94,47,25,Desempleado,635,36.8,2,19,19,0.328,0.609,0,1,2.89,4.83,Centro,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
1578,59,14424.7,63595.18,37.59,6,26,Independiente,761,44.03,0,1,9,0.551,0.215,0,1,4.92,4.68,Centro,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
1579,23,9990.89,29818.9,21.06,25,7,Desempleado,580,29.41,1,20,4,0.15,0.2,1,1,4.59,6.7,Sur,App,Reestructuracion,1,Push_App,0,120.0,1
1580,49,14568.01,68935.6,24.05,47,10,Desempleado,631,18.47,0,11,10,0.465,0.5,1,0,3.77,3.35,Sur,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,1
1581,33,22558.24,103329.01,31.93,17,12,Desempleado,548,39.36,1,0,9,0.382,0.255,0,0,6.71,6.17,Oriente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
1582,29,14285.83,48452.92,36.63,28,25,Formal,538,26.69,1,14,6,0.192,0.397,1,0,3.98,6.08,Sur,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
1583,44,9661.18,16390.13,19.92,24,20,Informal,585,27.93,1,4,6,0.761,0.177,1,0,4.06,5.51,Sur,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
1584,39,12046.52,16381.38,24.41,22,16,Desempleado,609,33.29,1,24,13,0.397,0.288,1,1,3.31,4.01,Norte,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,0
1585,51,16205.1,69414.14,28.68,38,7,Independiente,612,30.53,2,29,18,0.232,0.454,0,1,3.2,4.91,Occidente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,0
1586,34,12758.92,48506.35,26.7,27,11,Formal,624,48.32,1,22,0,0.354,0.125,1,1,3.47,3.53,Centro,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
1587,60,17911.82,71920.77,33.98,35,0,Informal,525,33.0,3,0,15,0.176,0.375,0,1,4.85,3.83,Occidente,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
1588,22,18137.06,36659.14,52.05,27,21,Desempleado,596,48.93,1,0,8,0.119,0.0,0,0,4.57,4.66,Sur,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
1589,62,20333.9,70765.59,30.94,47,27,Informal,675,37.47,1,0,9,0.26,0.508,0,1,5.29,3.44,Occidente,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
1590,19,23541.36,46042.52,22.85,25,23,Independiente,545,33.94,0,0,16,0.274,0.18,1,1,3.28,4.22,Occidente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
1591,56,20975.15,31687.4,18.92,39,9,Desempleado,615,36.9,1,1,0,0.189,0.265,1,1,4.59,3.18,Sur,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,1
1592,36,9394.57,39975.04,25.72,31,14,Informal,660,19.5,1,30,12,0.6,0.262,0,1,4.31,5.28,Sur,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
1593,37,9578.79,20073.64,21.42,39,28,Independiente,585,39.06,0,25,15,0.197,0.105,0,1,4.43,6.46,Occidente,App,No_Contactado,0,Push_App,1,78.1,1
1594,18,14545.37,99733.99,31.27,43,12,Informal,664,45.19,3,3,3,0.164,0.091,1,1,3.14,7.14,Norte,App,Promesa_de_Pago,0,Push_App,0,120.0,1
1595,54,12292.95,47590.45,31.16,15,25,Informal,534,46.89,0,23,0,0.113,0.374,0,0,2.96,3.26,Oriente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
1596,26,8170.04,66112.85,24.76,18,17,Informal,702,18.77,0,18,17,0.094,0.382,1,0,4.54,3.47,Sur,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,0
1597,52,12349.85,36578.27,41.89,18,14,Independiente,666,16.77,1,11,0,0.555,0.121,1,1,4.87,4.44,Oriente,App,Promesa_de_Pago,0,Push_App,0,120.0,0
1598,55,12152.92,23701.8,22.85,26,17,Informal,644,28.56,1,34,10,0.402,0.377,0,1,3.38,5.49,Sur,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,0
1599,61,10968.91,44152.99,27.16,26,6,Independiente,719,51.62,3,0,14,0.488,0.38,0,0,4.61,4.39,Norte,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
1600,54,13105.26,77529.81,32.47,6,12,Desempleado,617,37.65,0,13,10,0.554,0.212,1,1,5.2,5.79,Occidente,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,0
1601,33,22070.71,36981.71,34.24,43,9,Formal,597,25.7,1,0,11,0.283,0.047,1,0,3.64,5.28,Sur,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
1602,56,16195.43,28236.7,36.94,42,22,Independiente,736,17.56,1,0,6,0.644,0.273,1,0,2.56,2.52,Oriente,App,Reestructuracion,1,Push_App,0,120.0,1
1603,60,29830.85,53886.61,31.0,31,18,Formal,769,26.79,0,0,10,0.225,0.346,0,1,2.69,4.7,Oriente,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,0
1604,34,16023.05,62475.57,35.36,18,11,Independiente,591,25.98,1,0,3,0.131,0.269,0,1,3.32,3.15,Centro,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,1
1605,24,13259.61,91071.2,23.34,40,24,Independiente,632,46.23,0,13,4,0.425,0.173,0,1,3.55,3.96,Occidente,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
1606,64,15024.8,58843.76,34.43,17,13,Desempleado,713,47.15,1,5,8,0.379,0.364,1,0,3.96,4.14,Sur,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
1607,25,16538.95,66099.82,34.33,18,28,Informal,635,22.4,1,6,0,0.379,0.508,0,0,3.98,5.53,Sur,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
1608,48,17611.52,67981.88,38.59,47,18,Informal,682,44.04,2,6,11,0.553,0.141,1,0,3.73,4.6,Sur,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
1609,30,27460.27,21174.62,16.32,44,26,Independiente,695,42.81,0,47,0,0.371,0.226,1,1,4.68,4.08,Occidente,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
1610,24,9928.08,25916.7,21.65,30,29,Informal,601,20.84,1,0,10,0.413,0.774,0,1,3.24,7.15,Occidente,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,0
1611,58,20154.28,22902.59,33.76,13,9,Formal,669,33.99,1,0,10,0.622,0.332,1,1,5.26,3.56,Oriente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
1612,25,16246.5,16696.36,10.0,11,7,Desempleado,640,39.09,1,0,3,0.403,0.052,0,0,4.94,4.98,Oriente,App,No_Contactado,0,Push_App,0,120.0,1
1613,52,5573.41,69886.5,31.44,46,25,Desempleado,555,36.96,1,10,0,0.449,0.194,1,0,4.87,5.44,Centro,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
1614,54,19624.19,57251.25,35.42,17,6,Formal,571,14.47,1,22,5,0.066,0.144,0,0,3.34,4.84,Sur,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,1
1615,21,22605.74,51987.4,23.97,34,22,Informal,594,36.57,1,24,11,1.0,0.348,0,0,3.88,3.56,Oriente,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
1616,26,9856.94,5000.0,24.99,20,5,Informal,705,42.64,3,30,10,0.032,0.335,0,1,4.72,3.49,Oriente,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,0
1617,59,14946.4,101386.92,20.48,26,26,Desempleado,707,53.96,1,9,1,0.242,0.165,1,0,3.8,5.38,Sur,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,0
1618,44,4647.87,27643.2,24.35,47,20,Desempleado,692,26.97,0,4,8,0.236,0.614,0,1,3.3,5.89,Norte,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
1619,24,7447.16,101295.32,24.55,30,15,Independiente,671,28.45,2,44,9,0.772,0.295,1,0,3.26,4.57,Centro,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
1620,69,21288.18,13768.96,23.22,24,13,Desempleado,669,32.49,0,0,9,0.23,0.198,1,1,3.31,3.05,Oriente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,0
1621,31,12201.5,29689.97,22.84,23,19,Desempleado,659,38.49,0,13,2,0.438,0.06,1,0,2.84,4.65,Occidente,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,0
1622,18,8347.18,5000.0,26.1,15,11,Formal,669,36.16,0,20,8,0.237,0.119,0,0,6.87,6.45,Occidente,App,Promesa_de_Pago,0,Push_App,0,120.0,1
1623,66,16376.76,59053.12,26.02,29,11,Independiente,673,42.25,0,49,13,0.142,0.056,1,0,2.5,3.43,Occidente,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,1
1624,18,11865.53,22468.58,41.12,29,6,Informal,542,21.5,1,0,11,0.464,0.246,1,1,3.02,4.25,Norte,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
1625,46,12175.07,23175.0,25.24,9,4,Informal,585,39.76,2,3,10,0.206,0.121,1,0,4.6,4.7,Sur,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
1626,69,19435.96,15687.14,30.41,22,26,Independiente,568,26.09,1,0,17,0.392,0.421,0,0,3.32,5.94,Occidente,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
1627,48,8029.6,69433.88,23.96,33,22,Informal,718,33.28,0,0,9,0.475,0.175,1,0,3.65,4.0,Norte,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,0
1628,48,9567.81,67786.59,23.87,8,13,Independiente,756,55.5,2,7,2,0.731,0.431,1,0,4.4,5.21,Sur,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
1629,38,15924.48,95300.85,16.07,47,24,Independiente,488,18.22,1,28,2,0.098,0.368,0,0,5.03,6.3,Centro,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,0
1630,24,20816.46,32857.33,17.0,42,18,Desempleado,750,31.65,0,36,9,0.319,0.396,0,0,3.73,2.85,Oriente,App,No_Contactado,1,Push_App,0,120.0,0
1631,47,22428.96,55470.48,19.55,32,17,Desempleado,646,19.7,1,1,0,0.328,0.441,0,1,4.92,3.06,Centro,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
1632,64,11009.63,17766.62,29.29,6,3,Independiente,711,36.84,0,25,6,0.35,0.639,1,1,2.5,4.52,Centro,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
1633,22,20624.26,41624.02,35.53,27,16,Desempleado,675,47.58,0,8,10,0.864,0.127,1,0,3.39,5.81,Oriente,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
1634,63,10295.15,37028.87,15.49,43,3,Independiente,741,37.04,1,23,15,0.315,0.432,0,1,4.49,5.03,Occidente,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,1
1635,39,25957.26,61611.25,24.16,6,20,Desempleado,655,33.6,1,35,0,0.0,0.352,0,0,5.97,5.92,Oriente,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
1636,45,8197.37,75425.55,18.43,39,2,Independiente,545,50.94,1,8,8,0.31,0.471,1,0,3.03,2.59,Sur,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
1637,26,22970.87,74776.67,26.15,41,15,Independiente,633,38.97,2,33,7,0.326,0.3,1,0,2.86,5.05,Norte,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,0
1638,50,11061.08,28929.69,35.53,9,11,Independiente,676,44.83,1,0,8,0.302,0.492,1,1,4.34,2.0,Centro,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
1639,27,27079.48,74961.7,24.87,15,3,Informal,625,43.58,3,25,8,0.206,0.048,0,1,4.05,6.23,Norte,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
1640,32,18547.92,48897.87,27.67,36,14,Desempleado,686,5.0,1,32,7,0.086,0.099,1,1,3.28,6.06,Oriente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,0
1641,55,8903.9,41885.08,38.19,44,6,Desempleado,635,34.08,0,30,16,0.782,0.178,1,1,2.78,4.24,Norte,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
1642,20,11866.57,32287.21,31.21,38,7,Independiente,598,22.06,0,0,15,0.414,0.267,0,0,3.49,2.0,Occidente,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
1643,41,19687.09,36001.61,22.68,28,26,Informal,564,25.05,1,7,20,0.312,0.288,0,0,4.52,4.38,Sur,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
1644,48,21315.87,93557.85,29.11,31,10,Formal,613,52.7,1,18,7,0.776,0.147,1,1,3.67,5.97,Sur,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
1645,24,14575.71,57685.27,22.21,28,12,Independiente,654,30.5,2,20,5,0.176,0.102,0,1,5.17,5.13,Oriente,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
1646,33,15267.95,54365.3,30.94,30,0,Desempleado,503,57.71,2,14,2,0.47,0.162,0,1,3.86,6.85,Oriente,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
1647,35,19550.12,43443.83,31.61,38,9,Formal,585,18.11,2,40,4,0.1,0.0,1,0,4.6,4.28,Centro,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
1648,52,15790.79,111149.47,18.43,8,10,Independiente,500,22.0,2,0,12,0.5,0.228,0,1,4.28,7.07,Oriente,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
1649,68,7238.97,82625.26,29.23,14,21,Formal,597,44.15,2,7,13,0.123,0.269,1,1,3.6,2.21,Oriente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
1650,61,10122.16,31973.45,27.18,8,3,Formal,724,30.9,1,0,12,0.444,0.359,1,0,4.83,3.72,Oriente,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
1651,27,16410.72,43159.62,31.81,39,27,Desempleado,557,38.69,0,24,4,0.741,0.31,0,1,2.78,3.08,Norte,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
1652,18,22292.89,44643.89,33.82,36,3,Formal,689,33.65,3,23,4,0.369,0.603,0,1,3.45,5.51,Norte,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,1,61.6,1
1653,20,24695.89,53646.8,31.34,8,19,Informal,839,33.29,4,78,19,0.0,0.426,1,1,3.59,3.18,Norte,App,Promesa_de_Pago,1,Push_App,0,120.0,0
1654,48,19677.18,32469.35,25.88,10,0,Informal,742,31.35,2,32,3,0.357,0.413,1,0,4.38,5.84,Oriente,App,No_Contactado,0,Push_App,0,120.0,1
1655,26,16723.74,60970.41,34.53,17,24,Independiente,649,37.15,0,18,16,0.446,0.346,1,1,4.63,5.45,Oriente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
1656,30,19492.88,86302.2,21.89,16,20,Desempleado,700,42.7,1,17,10,0.53,0.376,0,1,3.18,4.85,Centro,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,1
1657,62,10999.49,17159.3,18.76,27,25,Independiente,544,54.37,1,5,3,0.645,0.24,1,1,3.04,4.49,Sur,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,0
1658,63,14080.61,21796.33,10.0,26,27,Desempleado,530,32.57,2,14,0,0.655,0.298,1,0,4.08,3.37,Sur,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
1659,61,10055.22,37921.04,27.51,21,25,Informal,642,30.28,0,17,3,0.324,0.626,0,0,2.5,5.35,Centro,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
1660,31,7507.54,39080.11,22.25,12,18,Desempleado,668,28.73,1,0,10,0.218,0.267,0,0,5.01,4.02,Oriente,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
1661,50,17001.29,99961.65,30.78,33,25,Informal,717,52.64,2,15,2,0.126,0.04,0,0,3.78,5.54,Oriente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
1662,49,16113.08,75042.73,14.2,39,2,Formal,600,43.28,1,14,17,0.242,0.405,1,1,2.83,6.42,Centro,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,0
1663,27,19125.91,73608.06,23.47,32,19,Desempleado,654,12.21,0,47,6,0.445,0.438,0,0,2.81,4.25,Sur,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
1664,46,18276.67,43390.86,31.29,39,29,Independiente,651,11.68,1,9,12,0.08,0.308,1,0,4.31,6.21,Norte,App,Reestructuracion,1,Push_App,0,120.0,1
1665,45,16455.87,42842.16,20.79,44,11,Independiente,631,25.04,0,0,11,0.165,0.0,0,1,4.29,4.85,Norte,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
1666,38,18339.7,13707.36,30.86,41,29,Informal,635,37.76,4,17,17,0.462,0.512,1,1,3.23,5.34,Oriente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
1667,57,14743.9,69543.51,24.1,33,15,Informal,580,34.6,2,13,5,0.221,0.321,1,1,3.89,3.04,Oriente,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,0
1668,53,17477.35,62276.37,27.77,8,14,Independiente,660,41.18,0,9,8,0.424,0.224,1,1,2.87,3.8,Norte,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
1669,45,10643.13,82149.93,32.17,20,9,Desempleado,654,32.89,1,0,0,0.187,0.494,1,1,3.74,3.79,Sur,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
1670,55,17218.24,44729.26,34.67,23,3,Informal,609,51.77,0,8,8,0.408,0.0,1,0,5.48,6.24,Norte,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
1671,57,19010.51,46455.52,28.65,35,26,Independiente,687,44.27,1,0,14,0.196,0.3,1,1,6.13,4.2,Sur,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,0
1672,47,10981.91,54251.14,22.3,41,21,Formal,712,35.93,0,7,9,0.0,0.183,1,1,3.79,5.38,Centro,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
1673,31,15310.99,72297.44,24.79,32,12,Independiente,687,48.74,1,26,21,0.541,0.549,1,0,4.43,4.53,Sur,App,No_Contactado,1,Push_App,1,37.7,1
1674,57,11258.38,13244.61,32.46,21,28,Informal,567,15.21,1,0,11,0.211,0.324,1,0,4.39,4.19,Occidente,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
1675,55,11840.96,68401.4,20.85,39,5,Informal,647,33.98,1,7,4,0.3,0.124,0,0,2.5,2.86,Norte,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,0
1676,69,8250.42,49487.61,26.75,35,23,Desempleado,576,36.65,1,22,10,0.212,0.485,0,1,2.85,2.33,Sur,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
1677,25,22594.65,23534.07,25.3,39,13,Formal,647,42.22,2,6,0,0.459,0.0,0,0,2.5,4.22,Centro,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,0
1678,39,21394.11,5000.0,27.28,30,18,Independiente,576,14.42,1,64,3,0.417,0.371,0,0,4.45,4.29,Centro,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,0
1679,66,18224.6,46588.16,20.94,33,1,Formal,729,31.88,3,16,0,0.458,0.053,1,1,5.95,3.57,Oriente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
1680,44,26833.18,86192.82,15.04,20,18,Desempleado,695,39.81,1,0,8,0.24,0.197,1,0,5.07,4.8,Oriente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,0
1681,67,13864.53,91867.12,31.65,22,20,Informal,721,40.73,1,0,7,0.34,0.237,0,0,4.04,6.98,Occidente,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,1
1682,18,33190.57,58884.41,34.75,17,29,Independiente,714,49.23,1,0,15,0.433,0.444,1,1,3.9,6.41,Occidente,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
1683,19,13634.82,99050.14,15.45,16,10,Desempleado,621,44.14,3,0,7,0.659,0.677,0,0,3.65,4.6,Centro,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,1,30.8,1
1684,59,16531.16,48926.47,30.58,33,2,Informal,610,34.27,4,22,1,0.411,0.0,1,1,5.06,4.64,Occidente,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
1685,36,12613.33,73832.59,35.58,22,1,Informal,762,43.1,3,0,17,0.149,0.36,1,1,4.22,5.34,Sur,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,1
1686,45,17233.95,38719.23,32.17,11,4,Formal,628,32.58,0,5,0,0.404,0.676,1,0,4.06,4.87,Centro,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
1687,40,20013.69,37135.03,25.08,7,8,Formal,545,36.76,0,34,8,0.317,0.177,1,1,2.9,5.34,Occidente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
1688,39,14316.5,33062.27,21.4,42,24,Informal,711,44.54,1,1,9,0.0,0.166,1,0,4.6,4.9,Oriente,App,Promesa_de_Pago,1,Push_App,0,120.0,1
1689,66,25660.32,5000.0,28.57,24,5,Formal,650,34.46,1,25,7,0.0,0.322,1,0,3.85,4.68,Centro,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
1690,22,16434.9,82177.31,29.73,30,4,Desempleado,745,39.34,0,0,11,0.337,0.429,1,1,4.4,3.79,Centro,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
1691,58,16622.91,33959.19,28.67,44,0,Independiente,657,46.54,1,4,8,0.354,0.398,0,1,5.0,4.99,Sur,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
1692,64,9546.01,29964.03,26.74,10,11,Formal,639,43.55,1,0,10,0.291,0.215,1,0,2.5,2.0,Oriente,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
1693,52,17510.99,20500.71,20.42,45,18,Independiente,747,49.8,1,17,4,0.527,0.136,0,1,3.7,4.87,Occidente,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,1
1694,38,14195.84,44891.01,30.96,35,8,Formal,532,62.94,0,0,0,0.163,0.517,0,1,3.56,2.08,Centro,App,No_Contactado,0,Push_App,0,120.0,0
1695,26,11350.56,94087.31,31.3,32,14,Informal,599,43.44,1,53,7,0.073,0.141,1,0,3.47,4.88,Occidente,App,No_Contactado,1,Push_App,0,120.0,1
1696,53,10341.15,102344.47,29.41,24,7,Desempleado,578,29.46,3,0,1,0.185,0.0,0,0,2.88,3.38,Oriente,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,1
1697,42,31030.58,8478.33,28.78,35,24,Desempleado,486,41.14,2,34,3,0.228,0.018,0,1,3.27,6.09,Centro,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,0
1698,25,13419.14,41138.8,39.75,14,0,Informal,701,40.63,1,29,14,0.338,0.176,1,0,2.9,4.66,Oriente,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
1699,36,6258.09,24141.06,23.63,18,6,Formal,601,42.36,0,18,17,0.19,0.549,1,1,4.82,4.56,Oriente,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
1700,68,10810.67,74708.44,36.97,46,16,Independiente,703,52.94,1,13,14,0.0,0.066,1,0,4.38,5.04,Centro,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
1701,31,14690.59,57164.84,22.86,17,25,Informal,667,14.79,0,49,13,0.0,0.554,0,1,4.31,3.52,Occidente,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
1702,27,18280.0,34085.77,35.76,36,12,Informal,682,53.17,0,61,8,0.375,0.515,0,0,2.5,5.9,Centro,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
1703,53,18328.78,51814.33,36.63,45,2,Informal,608,57.21,3,7,14,0.124,0.321,0,1,5.95,5.39,Occidente,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
1704,28,19059.69,38064.53,25.95,30,16,Informal,587,41.82,0,15,10,0.0,0.0,1,1,3.59,3.9,Norte,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,0
1705,65,11130.84,90356.15,39.63,18,8,Desempleado,646,42.11,1,0,19,0.475,0.067,1,1,5.74,3.29,Occidente,App,Promesa_de_Pago,0,Push_App,0,120.0,0
1706,62,17042.64,63673.99,31.28,41,9,Desempleado,704,32.1,1,0,2,0.659,0.166,1,1,4.75,4.05,Centro,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
1707,69,9743.64,66745.59,21.86,40,27,Desempleado,636,35.08,3,21,12,0.331,0.592,0,0,3.77,4.37,Sur,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
